时间,成交,金额,笔数
9:15,8.5,5950,0
9:16,8.41,113535,0
9:17,8.41,185861,0
9:17,8.41,113535,0
9:18,8.41,113535,0
9:18,8.41,113535,0
9:19,8.41,113535,0
9:19,8.5,6800,0
9:20,8.5,15300,0
9:21,8.5,20400,0
9:22,8.5,25500,0
9:22,8.5,34000,0
9:22,8.5,34000,0
9:23,8.5,36550,0
9:23,8.5,36550,0
9:23,8.49,38205,0
9:23,8.49,39054,0
9:23,8.49,42450,0
9:23,8.49,46695,0
9:24,8.48,96672,0
9:24,8.48,96672,0
9:24,8.48,96672,0
9:24,8.47,111804,0
9:25,8.47,114345,25
9:30,8.47,262570,22
9:30,8.46,153126,10
9:30,8.47,31339,10
9:30,8.46,177660,15
9:30,8.42,44626,7
9:30,8.42,247548,20
9:30,8.41,26071,3
9:30,8.4,41160,12
9:30,8.4,0,0
9:30,8.4,6720,3
9:30,8.42,24418,12
9:30,8.41,13456,8
9:30,8.4,194880,20
9:30,8.4,24360,8
9:30,8.39,83900,20
9:30,8.39,29365,10
9:30,8.4,139440,15
9:30,8.4,50400,7
9:30,8.42,263546,30
9:30,8.42,23576,12
9:31,8.42,29470,7
9:31,8.42,12630,6
9:31,8.41,26912,4
9:31,8.42,2526,1
9:31,8.42,5894,5
9:31,8.42,1684,2
9:31,8.42,15156,8
9:31,8.42,5894,2
9:31,8.42,111144,10
9:31,8.42,53888,4
9:31,8.42,0,0
9:31,8.43,85986,9
9:31,8.41,51301,7
9:31,8.41,19343,18
9:31,8.41,0,0
9:31,8.41,0,0
9:31,8.42,85042,9
9:31,8.42,8420,6
9:31,8.42,6736,8
9:31,8.42,5894,7
9:32,8.42,5894,5
9:32,8.43,75027,18
9:32,8.41,9251,2
9:32,8.42,181872,13
9:32,8.42,0,0
9:32,8.42,0,0
9:32,8.42,2526,2
9:32,8.42,21892,1
9:32,8.42,57256,4
9:32,8.42,14314,5
9:32,8.42,15156,6
9:32,8.42,8420,3
9:32,8.42,13472,2
9:32,8.42,0,0
9:32,8.42,3368,4
9:32,8.42,8420,4
9:32,8.42,842,1
9:32,8.42,61466,6
9:32,8.42,0,0
9:32,8.43,64068,8
9:33,8.43,9273,2
9:33,8.43,0,0
9:33,8.43,1686,2
9:33,8.43,5058,3
9:33,8.43,843,1
9:33,8.42,49678,14
9:33,8.43,27819,6
9:33,8.43,843,1
9:33,8.43,0,0
9:33,8.43,0,0
9:33,8.43,0,0
9:33,8.43,29505,2
9:33,8.43,11802,5
9:33,8.43,22761,2
9:33,8.43,12645,8
9:33,8.43,74184,7
9:33,8.43,32034,28
9:33,8.43,11802,7
9:34,8.43,0,0
9:34,8.43,13488,13
9:34,8.43,82614,4
9:34,8.43,1686,1
9:34,8.43,0,0
9:34,8.43,1686,1
9:34,8.43,10116,2
9:34,8.43,101160,14
9:34,8.43,8430,1
9:34,8.43,31191,2
9:34,8.42,92620,12
9:34,8.43,843,1
9:34,8.43,0,0
9:34,8.43,0,0
9:34,8.42,21892,1
9:34,8.42,12630,3
9:34,8.43,843,1
9:34,8.43,0,0
9:35,8.42,53888,14
9:35,8.42,3368,3
9:35,8.43,47208,5
9:35,8.43,0,0
9:35,8.43,0,0
9:35,8.42,8420,4
9:35,8.42,18524,3
9:35,8.42,39574,6
9:35,8.41,13456,6
9:35,8.42,16840,1
9:35,8.41,16820,1
9:35,8.41,15979,5
9:35,8.41,10092,1
9:35,8.41,0,0
9:35,8.41,28594,4
9:35,8.42,13472,3
9:35,8.42,0,0
9:35,8.42,18524,6
9:35,8.43,281562,22
9:36,8.42,16840,3
9:36,8.42,0,0
9:36,8.42,0,0
9:36,8.41,202681,15
9:36,8.42,17682,3
9:36,8.41,928464,39
9:36,8.41,0,0
9:36,8.41,0,0
9:36,8.41,0,0
9:36,8.42,63150,9
9:36,8.41,84941,2
9:36,8.41,841,1
9:36,8.42,47152,3
9:36,8.42,7578,1
9:36,8.41,22707,2
9:36,8.41,0,0
9:36,8.41,0,0
9:36,8.41,100920,3
9:37,8.42,842,1
9:37,8.43,14331,2
9:37,8.43,35406,19
9:37,8.43,143310,20
9:37,8.43,33720,3
9:37,8.43,0,0
9:37,8.43,0,0
9:37,8.43,0,0
9:37,8.43,0,0
9:37,8.42,69886,11
9:37,8.43,12645,4
9:37,8.43,0,0
9:37,8.43,0,0
9:37,8.43,16860,1
9:37,8.43,0,0
9:37,8.42,1684,1
9:37,8.43,16860,1
9:38,8.42,63150,11
9:38,8.43,24447,6
9:38,8.43,23604,7
9:38,8.42,1684,1
9:38,8.43,843,1
9:38,8.44,85244,7
9:38,8.44,0,0
9:38,8.45,7605,3
9:38,8.45,845,1
9:38,8.44,5908,2
9:38,8.44,10128,1
9:38,8.45,32110,7
9:38,8.44,8440,5
9:38,8.44,75960,23
9:38,8.44,723308,61
9:38,8.43,843,1
9:38,8.43,10959,7
9:39,8.45,82810,15
9:39,8.46,29610,2
9:39,8.46,1692,1
9:39,8.46,13536,4
9:39,8.46,0,0
9:39,8.45,5070,1
9:39,8.45,0,0
9:39,8.45,29575,1
9:39,8.45,6760,2
9:39,8.46,10998,1
9:39,8.45,718250,2
9:39,8.45,16900,1
9:39,8.45,4225,1
9:39,8.44,2532,1
9:39,8.45,19435,1
9:39,8.46,219960,2
9:39,8.46,43146,5
9:39,8.46,2538,1
9:40,8.46,19458,5
9:40,8.46,0,0
9:40,8.45,27040,2
9:40,8.46,6768,3
9:40,8.46,4230,2
9:40,8.46,36378,7
9:40,8.46,0,0
9:40,8.46,0,0
9:40,8.46,9306,4
9:40,8.47,14399,2
9:40,8.46,69372,3
9:40,8.46,0,0
9:40,8.47,223608,14
9:40,8.47,1694,2
9:40,8.47,22869,4
9:40,8.48,1019296,16
9:40,8.47,12705,3
9:40,8.47,4235,2
9:41,8.46,9306,7
9:41,8.47,6776,3
9:41,8.47,0,0
9:41,8.47,0,0
9:41,8.47,8470,4
9:41,8.47,0,0
9:41,8.47,847,1
9:41,8.47,4235,2
9:41,8.47,0,0
9:41,8.48,848,1
9:41,8.47,51667,4
9:41,8.47,0,0
9:41,8.47,0,0
9:41,8.46,41454,12
9:41,8.46,18612,8
9:41,8.46,0,0
9:41,8.46,0,0
9:41,8.45,845,1
9:42,8.45,0,0
9:42,8.45,39715,1
9:42,8.45,10985,5
9:42,8.45,1690,1
9:42,8.45,845,1
9:42,8.45,0,0
9:42,8.45,13520,6
9:42,8.45,38025,6
9:42,8.46,12690,4
9:42,8.46,846,1
9:42,8.46,0,0
9:42,8.45,21125,9
9:42,8.45,59995,8
9:42,8.44,844,1
9:42,8.45,25350,9
9:42,8.44,125756,6
9:42,8.44,0,0
9:43,8.44,1688,1
9:43,8.44,0,0
9:43,8.44,0,0
9:43,8.44,0,0
9:43,8.44,0,0
9:43,8.44,0,0
9:43,8.44,0,0
9:43,8.44,0,0
9:43,8.44,0,0
9:43,8.44,0,0
9:43,8.44,70896,4
9:43,8.45,67600,2
9:43,8.45,0,0
9:43,8.45,4225,3
9:43,8.45,0,0
9:43,8.45,127595,7
9:44,8.45,0,0
9:44,8.45,1690,1
9:44,8.45,0,0
9:44,8.46,16920,2
9:44,8.46,0,0
9:44,8.46,49068,16
9:44,8.46,8460,4
9:44,8.46,18612,15
9:44,8.46,0,0
9:44,8.46,1692,1
9:44,8.47,847,1
9:44,8.47,1694,2
9:44,8.47,0,0
9:44,8.46,15228,1
9:44,8.46,5922,4
9:44,8.46,0,0
9:44,8.46,0,0
9:44,8.46,0,0
9:44,8.46,0,0
9:45,8.46,0,0
9:45,8.45,845,1
9:45,8.45,0,0
9:45,8.45,0,0
9:45,8.45,0,0
9:45,8.45,0,0
9:45,8.45,0,0
9:45,8.45,0,0
9:45,8.45,845,1
9:45,8.45,0,0
9:45,8.45,0,0
9:45,8.45,0,0
9:46,8.48,450288,43
9:46,8.48,22048,5
9:46,8.48,23744,10
9:46,8.48,6784,4
9:46,8.48,0,0
9:46,8.48,0,0
9:46,8.48,0,0
9:46,8.48,0,0
9:46,8.47,17787,9
9:46,8.47,0,0
9:46,8.47,5929,3
9:46,8.48,3392,4
9:46,8.48,0,0
9:46,8.48,0,0
9:46,8.47,12705,5
9:46,8.48,42400,6
9:46,8.48,0,0
9:46,8.48,6784,3
9:46,8.48,0,0
9:47,8.48,0,0
9:47,8.48,0,0
9:47,8.48,49184,8
9:47,8.48,0,0
9:47,8.48,0,0
9:47,8.49,104427,6
9:47,8.49,10188,1
9:47,8.49,0,0
9:47,8.49,0,0
9:47,8.5,3400,2
9:47,8.5,21250,3
9:47,8.5,51850,5
9:47,8.5,24650,3
9:47,8.5,850,1
9:47,8.5,17000,7
9:47,8.5,29750,6
9:47,8.51,69782,7
9:47,8.5,17000,3
9:47,8.52,45156,5
9:47,8.51,102971,5
9:48,8.51,0,0
9:48,8.51,8510,1
9:48,8.51,0,0
9:48,8.51,5957,2
9:48,8.52,94572,10
9:48,8.51,59570,2
9:48,8.51,15318,3
9:48,8.51,22126,6
9:48,8.51,12765,1
9:48,8.51,63825,10
9:48,8.51,0,0
9:48,8.51,0,0
9:48,8.51,111481,6
9:48,8.51,7659,2
9:48,8.5,85000,1
9:48,8.52,161028,3
9:48,8.51,5957,2
9:48,8.5,110500,4
9:48,8.5,10200,10
9:48,8.5,30600,5
9:49,8.5,17000,5
9:49,8.5,26350,4
9:49,8.49,2547,1
9:49,8.5,21250,4
9:49,8.5,47600,1
9:49,8.5,42500,1
9:49,8.5,63750,3
9:49,8.5,34850,1
9:49,8.5,0,0
9:49,8.5,8500,1
9:49,8.5,850,1
9:49,8.5,38250,1
9:49,8.5,0,0
9:49,8.51,8510,1
9:49,8.51,0,0
9:49,8.5,17000,8
9:49,8.5,0,0
9:49,8.5,1700,2
9:49,8.5,11900,5
9:50,8.51,10212,5
9:50,8.5,45050,13
9:50,8.51,42550,4
9:50,8.51,0,0
9:50,8.49,15282,1
9:50,8.49,0,0
9:50,8.49,5943,1
9:50,8.5,8500,3
9:50,8.5,0,0
9:50,8.49,4245,1
9:50,8.5,38250,10
9:50,8.5,10200,4
9:50,8.5,53550,5
9:50,8.5,0,0
9:50,8.5,0,0
9:50,8.5,17000,1
9:50,8.5,8500,1
9:50,8.49,1698,1
9:50,8.49,39054,4
9:50,8.49,4245,3
9:51,8.49,15282,1
9:51,8.49,0,0
9:51,8.5,3400,1
9:51,8.5,0,0
9:51,8.49,18678,1
9:51,8.49,28866,2
9:51,8.48,34768,5
9:51,8.48,1696,1
9:51,8.48,0,0
9:51,8.49,3396,1
9:51,8.48,4240,1
9:51,8.48,0,0
9:51,8.48,0,0
9:51,8.48,151792,10
9:51,8.48,0,0
9:51,8.48,3392,1
9:51,8.48,0,0
9:52,8.48,17808,4
9:52,8.47,847,1
9:52,8.49,84051,6
9:52,8.49,4245,1
9:52,8.49,16980,1
9:52,8.49,22074,4
9:52,8.49,5943,1
9:52,8.49,0,0
9:52,8.5,4250,1
9:52,8.49,5943,2
9:52,8.49,0,0
9:52,8.49,0,0
9:52,8.49,0,0
9:52,8.49,0,0
9:52,8.49,1698,2
9:52,8.5,22100,1
9:52,8.5,0,0
9:52,8.49,4245,1
9:53,8.49,0,0
9:53,8.49,26319,4
9:53,8.49,11886,1
9:53,8.49,0,0
9:53,8.49,0,0
9:53,8.49,0,0
9:53,8.49,0,0
9:53,8.49,0,0
9:53,8.49,0,0
9:53,8.48,2544,1
9:53,8.48,22896,5
9:53,8.48,3392,1
9:53,8.48,0,0
9:53,8.48,0,0
9:53,8.48,22048,2
9:53,8.48,1696,1
9:54,8.48,313760,1
9:54,8.48,8480,3
9:54,8.48,0,0
9:54,8.48,0,0
9:54,8.48,0,0
9:54,8.48,0,0
9:54,8.48,2544,2
9:54,8.48,0,0
9:54,8.48,0,0
9:54,8.48,24592,12
9:54,8.48,0,0
9:54,8.47,3388,2
9:54,8.49,849,1
9:54,8.49,0,0
9:54,8.48,848,1
9:54,8.48,0,0
9:54,8.48,0,0
9:54,8.48,25440,4
9:55,8.47,847,1
9:55,8.48,848,1
9:55,8.48,20352,14
9:55,8.48,4240,5
9:55,8.48,0,0
9:55,8.48,0,0
9:55,8.48,0,0
9:55,8.48,0,0
9:55,8.48,9328,1
9:55,8.48,0,0
9:55,8.48,0,0
9:55,8.48,848,1
9:55,8.48,0,0
9:55,8.48,0,0
9:55,8.48,2544,1
9:56,8.48,0,0
9:56,8.48,7632,2
9:56,8.48,4240,2
9:56,8.48,0,0
9:56,8.48,5936,1
9:56,8.48,155184,11
9:56,8.48,14416,4
9:56,8.48,1696,2
9:56,8.48,2544,1
9:56,8.47,5082,3
9:56,8.48,5936,2
9:56,8.49,42450,5
9:56,8.49,0,0
9:56,8.49,849,1
9:56,8.49,0,0
9:56,8.49,0,0
9:56,8.48,848,1
9:56,8.48,33920,4
9:57,8.48,8480,3
9:57,8.48,18656,5
9:57,8.47,2541,1
9:57,8.47,11011,3
9:57,8.48,16960,4
9:57,8.48,32224,6
9:57,8.48,0,0
9:57,8.48,196736,17
9:57,8.5,24650,5
9:57,8.5,201450,72
9:57,8.5,0,0
9:57,8.5,0,0
9:57,8.5,0,0
9:57,8.5,0,0
9:57,8.5,11050,1
9:57,8.5,0,0
9:58,8.5,5100,2
9:58,8.5,0,0
9:58,8.49,1698,2
9:58,8.49,0,0
9:58,8.5,850,1
9:58,8.5,0,0
9:58,8.5,0,0
9:58,8.49,849,1
9:58,8.49,99333,2
9:58,8.49,0,0
9:58,8.49,0,0
9:58,8.49,2547,1
9:58,8.49,0,0
9:58,8.49,2547,2
9:58,8.49,13584,2
9:58,8.5,48450,2
9:58,8.49,849,1
9:58,8.49,1698,2
9:59,8.49,0,0
9:59,8.49,11037,4
9:59,8.49,27168,5
9:59,8.5,50150,2
9:59,8.49,849,1
9:59,8.49,39903,1
9:59,8.5,1700,2
9:59,8.5,850,1
9:59,8.49,443178,9
9:59,8.49,0,0
9:59,8.5,3400,1
9:59,8.49,25470,1
9:59,8.49,0,0
9:59,8.49,0,0
9:59,8.49,8490,2
9:59,8.49,0,0
9:59,8.49,43299,2
10:00,8.49,0,0
10:00,8.49,0,0
10:00,8.49,13584,2
10:00,8.49,0,0
10:00,8.49,0,0
10:00,8.49,7641,2
10:00,8.49,0,0
10:00,8.5,88400,2
10:00,8.5,8500,5
10:00,8.49,1698,1
10:00,8.49,849,1
10:00,8.49,0,0
10:00,8.49,3396,2
10:00,8.49,849,1
10:00,8.49,2547,1
10:01,8.49,0,0
10:01,8.49,43299,1
10:01,8.49,0,0
10:01,8.5,850,1
10:01,8.5,0,0
10:01,8.49,2547,2
10:01,8.49,1698,1
10:01,8.49,0,0
10:01,8.49,174045,1
10:01,8.49,1698,2
10:01,8.49,8490,1
10:01,8.49,0,0
10:01,8.49,5094,1
10:01,8.49,1698,1
10:01,8.49,1698,1
10:01,8.49,0,0
10:02,8.49,31413,3
10:02,8.49,66222,2
10:02,8.49,849,1
10:02,8.49,12735,1
10:02,8.49,849,1
10:02,8.49,1698,1
10:02,8.49,42450,1
10:02,8.49,3396,2
10:02,8.49,0,0
10:02,8.49,11886,3
10:02,8.49,14433,4
10:02,8.49,849,1
10:02,8.49,1698,1
10:02,8.49,28017,1
10:02,8.49,0,0
10:03,8.49,0,0
10:03,8.49,0,0
10:03,8.49,0,0
10:03,8.49,0,0
10:03,8.5,5100,1
10:03,8.49,93390,4
10:03,8.49,0,0
10:03,8.49,0,0
10:03,8.49,5094,2
10:03,8.49,20376,2
10:03,8.49,0,0
10:03,8.49,849,1
10:03,8.5,55250,7
10:03,8.5,36550,1
10:03,8.5,850,1
10:03,8.49,849,1
10:03,8.49,849,1
10:03,8.5,1700,1
10:03,8.49,55185,8
10:04,8.5,76500,13
10:04,8.5,0,0
10:04,8.49,35658,2
10:04,8.5,15300,5
10:04,8.5,0,0
10:04,8.5,0,0
10:04,8.5,10200,1
10:04,8.5,0,0
10:04,8.5,309400,31
10:04,8.5,5100,6
10:04,8.5,0,0
10:04,8.5,0,0
10:04,8.5,0,0
10:04,8.49,21225,1
10:04,8.5,139400,9
10:05,8.5,0,0
10:05,8.51,42550,1
10:05,8.51,32338,12
10:05,8.5,16150,4
10:05,8.5,0,0
10:05,8.5,0,0
10:05,8.51,851,1
10:05,8.51,851,1
10:05,8.51,851,1
10:05,8.51,9361,2
10:05,8.51,1702,2
10:05,8.51,0,0
10:05,8.51,851,1
10:05,8.51,7659,2
10:05,8.5,5100,1
10:05,8.5,37400,1
10:05,8.51,4255,1
10:06,8.51,17020,3
10:06,8.51,0,0
10:06,8.51,50209,5
10:06,8.51,851,1
10:06,8.51,45954,7
10:06,8.51,0,0
10:06,8.51,72335,7
10:06,8.51,19573,1
10:06,8.51,29785,2
10:06,8.51,62123,6
10:06,8.51,4255,2
10:06,8.51,0,0
10:06,8.51,0,0
10:06,8.51,1702,1
10:06,8.51,0,0
10:06,8.51,61272,8
10:06,8.51,4255,2
10:07,8.51,0,0
10:07,8.51,851,1
10:07,8.51,0,0
10:07,8.5,85000,5
10:07,8.51,851,1
10:07,8.51,0,0
10:07,8.51,0,0
10:07,8.51,0,0
10:07,8.51,9361,4
10:07,8.51,0,0
10:07,8.51,0,0
10:07,8.51,0,0
10:07,8.5,8500,1
10:07,8.5,0,0
10:07,8.5,0,0
10:07,8.5,0,0
10:07,8.5,850,1
10:07,8.5,0,0
10:07,8.5,0,0
10:07,8.51,4255,1
10:08,8.5,28900,1
10:08,8.5,0,0
10:08,8.5,0,0
10:08,8.5,850,1
10:08,8.5,0,0
10:08,8.5,850,1
10:08,8.5,5100,1
10:08,8.51,17020,1
10:08,8.51,0,0
10:08,8.51,0,0
10:08,8.5,331500,14
10:08,8.5,22100,1
10:08,8.5,45900,5
10:08,8.5,15300,6
10:08,8.5,0,0
10:08,8.49,2547,3
10:08,8.5,8500,1
10:09,8.5,2550,1
10:09,8.5,0,0
10:09,8.49,4245,1
10:09,8.5,850,1
10:09,8.49,11886,2
10:09,8.49,0,0
10:09,8.49,0,0
10:09,8.5,8500,1
10:09,8.49,236871,11
10:09,8.5,6800,6
10:09,8.49,51789,7
10:09,8.5,145350,24
10:09,8.5,18700,7
10:09,8.5,39100,4
10:09,8.5,8500,4
10:09,8.5,0,0
10:10,8.5,32300,7
10:10,8.5,25500,14
10:10,8.5,1700,1
10:10,8.5,0,0
10:10,8.5,11900,2
10:10,8.5,0,0
10:10,8.5,0,0
10:10,8.5,17850,2
10:10,8.5,10200,2
10:10,8.5,70550,1
10:10,8.5,13600,3
10:10,8.5,11050,4
10:10,8.5,8500,2
10:10,8.5,0,0
10:10,8.5,8500,3
10:10,8.5,5950,3
10:10,8.5,0,0
10:10,8.5,0,0
10:10,8.5,850,1
10:11,8.5,4250,2
10:11,8.5,8500,1
10:11,8.5,850,1
10:11,8.5,3400,3
10:11,8.5,1700,1
10:11,8.5,850,1
10:11,8.5,5100,3
10:11,8.5,2550,1
10:11,8.5,32300,3
10:11,8.5,102000,20
10:11,8.5,7650,5
10:11,8.5,850,1
10:11,8.5,850,1
10:11,8.5,0,0
10:11,8.5,175950,19
10:11,8.49,7641,3
10:11,8.49,0,0
10:11,8.49,0,0
10:12,8.49,0,0
10:12,8.49,0,0
10:12,8.5,51000,5
10:12,8.5,0,0
10:12,8.5,0,0
10:12,8.5,850,1
10:12,8.5,0,0
10:12,8.5,3400,1
10:12,8.5,0,0
10:12,8.5,28900,1
10:12,8.5,1700,1
10:12,8.49,21225,4
10:12,8.49,2547,1
10:12,8.49,0,0
10:12,8.49,849,1
10:12,8.49,0,0
10:12,8.49,7641,3
10:12,8.49,1698,2
10:13,8.49,5094,2
10:13,8.49,849,1
10:13,8.49,849,1
10:13,8.5,2550,2
10:13,8.49,1698,1
10:13,8.49,0,0
10:13,8.49,6792,3
10:13,8.49,1698,2
10:13,8.5,9350,7
10:13,8.49,28866,5
10:13,8.49,230079,28
10:13,8.49,107823,23
10:13,8.48,36464,2
10:13,8.48,64448,1
10:13,8.48,0,0
10:13,8.48,18656,1
10:13,8.48,0,0
10:14,8.48,0,0
10:14,8.48,0,0
10:14,8.49,2547,1
10:14,8.49,0,0
10:14,8.48,4240,1
10:14,8.48,0,0
10:14,8.48,0,0
10:14,8.49,5094,1
10:14,8.49,0,0
10:14,8.48,150096,20
10:14,8.48,0,0
10:14,8.47,847,1
10:14,8.48,5936,2
10:15,8.47,6776,2
10:15,8.47,0,0
10:15,8.47,27104,4
10:15,8.47,0,0
10:15,8.47,0,0
10:15,8.47,51667,10
10:15,8.47,0,0
10:15,8.47,0,0
10:15,8.48,3392,1
10:15,8.48,41552,3
10:15,8.48,848,1
10:15,8.47,847,1
10:15,8.47,5929,3
10:15,8.47,847,1
10:16,8.47,74536,6
10:16,8.47,0,0
10:16,8.47,847,1
10:16,8.48,13568,1
10:16,8.47,30492,4
10:16,8.47,0,0
10:16,8.47,0,0
10:16,8.47,16940,1
10:16,8.47,11011,1
10:16,8.47,0,0
10:16,8.47,36421,4
10:16,8.47,97405,5
10:16,8.46,846,1
10:16,8.46,18612,3
10:16,8.46,0,0
10:16,8.46,6768,1
10:17,8.46,6768,1
10:17,8.46,1692,1
10:17,8.46,0,0
10:17,8.46,0,0
10:17,8.47,847,1
10:17,8.47,3388,1
10:17,8.47,847,1
10:17,8.47,0,0
10:17,8.47,0,0
10:17,8.48,4240,3
10:17,8.47,847,1
10:17,8.47,1694,1
10:17,8.47,0,0
10:17,8.47,0,0
10:17,8.47,0,0
10:17,8.47,0,0
10:17,8.47,0,0
10:18,8.47,0,0
10:18,8.47,847,1
10:18,8.47,0,0
10:18,8.47,4235,1
10:18,8.48,4240,1
10:18,8.47,847,1
10:18,8.47,0,0
10:18,8.47,5082,1
10:18,8.47,0,0
10:18,8.47,1694,2
10:18,8.47,0,0
10:18,8.47,847,1
10:18,8.47,0,0
10:18,8.47,0,0
10:18,8.47,0,0
10:18,8.47,0,0
10:19,8.47,0,0
10:19,8.47,847,1
10:19,8.47,0,0
10:19,8.47,0,0
10:19,8.47,847,1
10:19,8.47,1694,2
10:19,8.47,0,0
10:19,8.47,7623,1
10:19,8.47,847,1
10:19,8.47,0,0
10:19,8.47,5082,1
10:19,8.47,20328,4
10:19,8.47,48279,4
10:19,8.46,846,1
10:19,8.47,38962,9
10:19,8.47,847,1
10:20,8.47,0,0
10:20,8.47,0,0
10:20,8.47,8470,1
10:20,8.47,5929,2
10:20,8.47,847,1
10:20,8.47,3388,1
10:20,8.47,847,1
10:20,8.47,1694,1
10:20,8.47,5082,3
10:20,8.46,4230,2
10:20,8.46,1692,2
10:20,8.46,846,1
10:20,8.46,0,0
10:20,8.46,0,0
10:20,8.47,4235,1
10:21,8.46,19458,4
10:21,8.46,9306,2
10:21,8.46,35532,2
10:21,8.47,76230,7
10:21,8.47,653037,13
10:21,8.47,6776,4
10:21,8.47,111804,2
10:21,8.47,0,0
10:21,8.46,1692,1
10:21,8.46,0,0
10:21,8.46,3384,1
10:21,8.46,38916,1
10:21,8.46,0,0
10:21,8.46,51606,3
10:21,8.46,0,0
10:21,8.46,846,1
10:21,8.46,345168,18
10:22,8.45,43940,2
10:22,8.45,28730,3
10:22,8.45,0,0
10:22,8.45,0,0
10:22,8.45,352365,18
10:22,8.44,40512,3
10:22,8.45,2535,3
10:22,8.44,27008,2
10:22,8.44,0,0
10:22,8.44,0,0
10:22,8.44,0,0
10:22,8.45,5070,1
10:22,8.44,72584,11
10:22,8.44,0,0
10:22,8.44,0,0
10:22,8.44,0,0
10:22,8.44,0,0
10:22,8.44,0,0
10:23,8.44,5908,1
10:23,8.44,0,0
10:23,8.44,29540,3
10:23,8.44,0,0
10:23,8.44,2532,1
